time,open,high,low,close,Volume,volumeMA
1610686980,38454.81,38484.75,38444.07,38482.35,52.64,93.68
1610687040,38491.91,38508.29,38488.16,38493.86,85.71,91.79
1610687100,38493.66,38495.16,38453.48,38456.38,89.79,91.56
1610687160,38456.03,38475.67,38446.59,38453.13,102.37,90.27
1610687220,38460.12,38539.61,38457.42,38535.83,263.59,98.72
1610687280,38547.92,38601.54,38547.53,38595.25,258.39,105.63
1610687340,38596.37,38643.67,38596.17,38630.50,449.34,121.78
1610687400,38621.79,38635.66,38589.35,38605.94,182.37,126.50
1610687460,38614.88,38640.69,38611.55,38638.75,235.31,133.28
1610687520,38639.50,38695.12,38639.08,38675.36,152.11,137.81
1610687580,38682.89,38696.10,38673.47,38694.55,131.37,140.32
1610687640,38697.20,38734.18,38696.35,38729.60,71.52,139.85
1610687700,38727.87,38739.53,38643.30,38708.50,106.72,139.17
1610687760,38714.94,38813.34,38710.44,38808.73,193.69,144.62
1610687820,38808.94,38856.37,38788.89,38830.62,152.19,146.05
1610687880,38838.58,38842.60,38784.90,38792.26,106.87,149.25
1610687940,38795.18,38806.22,38775.34,38781.01,180.93,155.41
1610688000,38773.33,38780.18,38751.64,38773.03,162.97,161.05
1610688060,38773.72,38773.96,38759.66,38768.00,292.45,170.07
1610688120,38771.87,38775.41,38718.53,38729.43,231.68,175.10
1610688180,38737.57,38767.41,38702.27,38703.56,195.45,182.24
1610688240,38698.43,38771.71,38695.88,38724.29,203.64,188.14
1610688300,38728.58,38765.82,38722.45,38733.32,140.93,190.70
1610688360,38737.46,38762.69,38728.82,38753.22,129.77,192.07
1610688420,38753.57,38755.80,38729.41,38733.62,132.42,185.51
1610688480,38728.15,38812.95,38723.46,38812.50,106.20,177.90
1610688540,38808.34,38816.04,38745.61,38746.85,77.26,159.29
1610688600,38732.17,38735.23,38655.76,38667.82,133.04,156.83
1610688660,38670.44,38671.42,38619.51,38638.82,88.80,149.50
1610688720,38636.43,38645.38,38597.31,38597.60,108.18,147.30
1610688780,38594.39,38643.30,38570.34,38627.97,83.90,144.93
1610688840,38625.06,38635.56,38599.69,38631.13,44.32,143.57
1610688900,38622.53,38625.98,38587.70,38607.06,84.69,142.47
1610688960,38601.55,38609.48,38572.68,38589.46,86.12,137.09
1610689020,38588.83,38594.15,38568.14,38581.07,75.97,133.28
1610689080,38581.85,38583.50,38513.54,38559.90,77.37,131.80
1610689140,38538.35,38548.08,38513.54,38538.86,54.46,125.48
1610689200,38561.59,38575.91,38509.10,38510.57,48.99,119.78
1610689260,38512.11,38528.57,38506.21,38510.31,65.56,108.44
1610689320,38513.48,38547.23,38489.34,38496.70,54.51,99.58
1610689380,38498.21,38524.03,38486.96,38504.34,89.16,94.26
1610689440,38498.13,38526.41,38465.36,38467.90,77.52,87.96
1610689500,38466.80,38468.63,38428.77,38431.50,268.00,94.31
1610689560,38426.47,38435.39,38302.66,38306.76,179.40,96.79
1610689620,38311.69,38313.71,38080.80,38115.88,87.52,94.55
1610689680,38125.46,38227.57,38112.52,38131.64,89.64,93.72
1610689740,38129.79,38196.63,38102.95,38169.21,58.08,92.76
1610689800,38171.29,38185.33,38095.48,38166.48,80.76,90.15
1610689860,38152.32,38153.72,37986.65,38023.64,64.26,88.92
1610689920,38024.73,38054.54,37995.18,38033.00,39.53,85.49
1610689980,38028.58,38042.94,37994.62,38004.28,56.60,84.12
1610690040,37995.09,38001.59,37882.62,37931.66,59.80,84.90
1610690100,37928.01,38026.07,37901.09,37984.57,141.10,87.72
1610690160,37968.12,38015.79,37916.95,37993.01,176.00,92.21
1610690220,38004.60,38054.70,37995.85,38036.04,448.41,110.83
1610690280,38039.83,38079.30,37948.02,37951.42,169.53,115.44
1610690340,37951.11,37952.60,37796.22,37801.25,96.11,117.52
1610690400,37800.79,37818.88,37676.40,37750.60,47.49,117.45
1610690460,37752.40,37913.12,37723.75,37830.17,61.14,117.23
1610690520,37843.20,37912.24,37818.41,37898.31,56.58,117.33
1610690580,37895.30,37965.46,37883.29,37929.66,80.71,116.91
1610690640,37923.32,37938.07,37817.02,37825.63,70.25,116.54
1610690700,37831.83,37906.14,37824.19,37863.00,58.77,106.08
1610690760,37860.45,37860.45,37729.95,37760.24,39.73,99.10
1610690820,37763.27,37772.08,37631.05,37649.03,41.39,96.79
1610690880,37642.44,37697.54,37527.52,37650.65,24.57,93.54
1610690940,37644.38,37647.92,37550.11,37579.39,54.05,93.34
1610691000,37578.00,37653.04,37572.34,37601.59,57.02,92.15
1610691060,37604.69,37726.47,37604.53,37712.94,75.84,92.73
1610691120,37701.85,37708.42,37623.91,37686.59,147.21,98.11
1610691180,37687.70,37734.20,37678.87,37710.15,165.35,103.55
1610691240,37709.16,37805.41,37708.23,37779.95,75.36,104.33
1610691300,37779.49,37790.93,37664.02,37707.80,70.84,100.82
1610691360,37702.63,37745.17,37676.65,37713.96,48.52,94.44
1610691420,37712.58,37722.37,37626.87,37659.38,98.29,76.94
1610691480,37660.43,37782.27,37655.47,37772.38,56.54,71.29
1610691540,37772.06,37827.13,37756.10,37825.12,77.08,70.34
1610691600,37832.07,37888.29,37827.68,37850.19,80.14,71.97
1610691660,37844.96,37851.16,37796.34,37812.31,59.76,71.90
1610691720,37807.37,37839.42,37751.79,37832.15,66.68,72.41
1610691780,37821.54,37824.38,37759.07,37782.44,120.39,74.39
1610691840,37778.22,37793.39,37723.41,37792.46,124.95,77.12
1610691900,37793.31,37989.57,37793.31,37975.86,67.84,77.58
1610691960,37967.36,37972.72,37922.94,37933.88,57.90,78.49
1610692020,37937.71,37946.70,37910.62,37922.37,95.22,81.18
1610692080,37920.35,37924.24,37885.43,37894.94,115.77,85.74
1610692140,37894.75,37968.92,37887.66,37946.93,60.95,86.08
1610692200,37945.77,37948.65,37894.74,37901.60,32.94,84.88
1610692260,37913.32,37999.74,37912.72,37995.09,44.08,83.29
1610692320,37998.67,38031.33,37981.31,38027.89,114.31,81.65
1610692380,38025.70,38079.48,38007.94,38047.47,115.30,79.14
1610692440,38051.33,38061.98,37949.36,37965.94,60.98,78.43
1610692500,37970.98,37981.96,37902.93,37923.95,51.24,77.45
1610692560,37923.32,37941.55,37898.60,37906.73,52.41,77.64
1610692620,37914.05,37947.88,37889.52,37897.14,56.49,75.55
1610692680,37885.23,37968.02,37882.34,37936.83,105.67,78.01
1610692740,37935.34,37999.31,37931.33,37998.11,70.69,77.69
1610692800,37997.39,38001.06,37951.94,37973.79,47.41,76.05
1610692860,37961.36,37964.73,37877.30,37877.30,50.47,75.59
1610692920,37877.61,37931.93,37877.15,37928.61,31.00,73.80
1610692980,37937.13,37972.82,37937.13,37969.13,18.21,68.69
1610693040,37972.38,37974.86,37947.92,37963.16,123.54,68.62
1610693100,37964.73,37968.45,37942.48,37962.35,47.45,67.60
1610693160,37958.20,37958.93,37889.29,37894.77,64.46,67.93
1610693220,37880.60,37911.58,37854.71,37906.62,40.02,65.17
1610693280,37917.16,38003.31,37912.83,37999.53,42.47,61.51
1610693340,37998.36,38071.86,37996.42,38059.32,38.29,60.37
1610693400,38056.65,38057.57,37978.18,38008.86,68.07,62.13
1610693460,38015.61,38046.94,37968.70,37999.87,25.99,61.22
1610693520,37994.07,37997.78,37894.91,37923.43,25.43,56.78
1610693580,37931.90,37990.66,37927.24,37954.51,43.91,53.21
1610693640,37947.12,37951.04,37897.45,37906.48,42.67,52.29
1610693700,37907.21,37935.00,37898.42,37902.37,107.15,55.09
1610693760,37908.17,37935.55,37902.89,37918.84,59.19,55.43
1610693820,37917.41,37990.66,37910.92,37983.02,27.75,53.99
1610693880,37974.67,37993.46,37963.99,37993.46,45.82,51.00
1610693940,37991.14,38004.78,37977.29,38004.38,52.85,50.11
1610694000,38005.73,38018.99,37993.36,38014.13,45.79,50.03
1610694060,38009.88,38014.30,37755.82,37832.70,159.06,55.46
1610694120,37825.50,37830.01,37772.66,37783.78,157.66,61.79
1610694180,37779.52,37813.12,37766.72,37805.80,209.81,71.37
1610694240,37809.37,37810.71,37690.83,37732.84,119.21,71.15
1610694300,37727.97,37770.21,37713.89,37722.52,34.02,70.48
1610694360,37719.11,37766.37,37687.32,37765.14,78.21,71.17
1610694420,37768.16,37864.60,37763.05,37833.48,76.17,72.98
1610694480,37829.88,37865.74,37816.91,37849.94,108.96,76.30
1610694540,37844.95,37848.65,37816.59,37839.77,67.96,77.78
1610694600,37846.23,37977.67,37842.83,37975.40,36.18,76.19
1610694660,37979.50,38115.35,37978.80,38108.48,43.38,77.06
1610694720,38104.14,38209.36,38099.90,38207.50,63.13,78.94
1610694780,38211.08,38221.96,38159.40,38212.71,29.62,78.23
1610694840,38212.67,38261.07,38180.98,38256.91,21.11,77.15
1610694900,38254.29,38299.06,38223.24,38268.35,43.30,73.96
1610694960,38275.77,38294.76,38210.82,38253.19,45.09,73.25
1610695020,38256.37,38269.73,38145.10,38192.68,51.30,74.43
1610695080,38189.15,38286.85,38164.29,38278.02,18.47,73.06
1610695140,38270.00,38285.50,38212.60,38280.40,51.58,73.00
1610695200,38285.84,38300.41,38254.16,38281.70,85.74,75.00
1610695260,38279.26,38292.10,38234.39,38277.20,127.88,73.44
1610695320,38282.16,38388.97,38261.69,38369.88,29.48,67.03
1610695380,38375.21,38399.44,38356.21,38359.13,52.31,59.15
1610695440,38358.40,38383.99,38281.20,38300.34,57.82,56.08
1610695500,38296.16,38337.68,38266.53,38315.81,82.31,58.50
1610695560,38311.19,38346.35,38288.19,38343.25,21.17,55.65
1610695620,38348.19,38361.40,38324.12,38338.17,35.59,53.62
1610695680,38334.68,38359.90,38320.81,38334.02,90.29,52.69
1610695740,38331.57,38392.84,38327.92,38387.22,58.80,52.23
1610695800,38385.22,38419.15,38367.75,38372.77,44.55,52.65
1610695860,38368.55,38370.94,38307.16,38315.44,26.80,51.82
1610695920,38322.92,38401.77,38321.78,38391.54,60.01,51.66
1610695980,38395.48,38431.30,38380.17,38424.56,98.71,55.12
1610696040,38429.24,38436.74,38412.00,38430.42,114.20,59.77
1610696100,38432.41,38455.96,38430.12,38452.92,42.27,59.72
1610696160,38446.84,38450.08,38386.78,38390.58,36.26,59.28
1610696220,38389.29,38459.73,38387.71,38435.18,37.53,58.59
1610696280,38439.97,38462.03,38400.77,38401.33,89.11,62.12
1610696340,38396.42,38396.42,38333.82,38365.44,101.24,64.60
1610696400,38369.03,38409.19,38358.28,38389.72,103.71,65.50
1610696460,38382.99,38403.47,38364.24,38369.11,69.46,62.58
1610696520,38365.13,38413.63,38363.37,38398.09,55.09,63.86
1610696580,38391.40,38392.03,38346.06,38346.90,52.83,63.89
1610696640,38342.14,38361.83,38304.30,38306.63,37.29,62.86
1610696700,38307.00,38376.55,38305.38,38326.23,76.55,62.57
1610696760,38327.94,38332.46,38246.48,38248.39,52.67,64.15
1610696820,38245.73,38391.50,38224.61,38389.51,34.79,64.11
1610696880,38385.40,38417.56,38377.04,38415.73,63.06,62.75
1610696940,38411.82,38417.55,38344.23,38377.46,32.03,61.41
1610697000,38380.44,38413.31,38371.50,38402.04,26.49,60.51
1610697060,38405.89,38408.63,38324.31,38325.44,62.64,62.30
1610697120,38315.79,38337.23,38300.22,38312.01,59.16,62.25
1610697180,38305.38,38346.25,38300.25,38310.81,37.97,59.22
1610697240,38299.27,38340.34,38258.69,38293.75,50.41,56.03
1610697300,38304.11,38361.71,38303.04,38333.07,31.48,55.49
1610697360,38325.79,38343.61,38312.10,38323.14,59.03,56.63
1610697420,38316.88,38317.15,38286.13,38287.70,21.77,55.84
1610697480,38278.55,38337.45,38259.92,38321.97,89.21,55.84
1610697540,38327.01,38439.23,38324.41,38434.20,129.57,57.26
1610697600,38436.62,38542.69,38424.68,38537.29,71.81,55.67
1610697660,38538.57,38594.19,38525.27,38578.66,182.44,61.32
1610697720,38574.48,38587.73,38515.70,38579.84,133.39,65.23
1610697780,38569.45,38572.26,38472.82,38480.66,85.08,66.84
1610697840,38481.43,38514.22,38461.44,38492.29,54.90,67.72
1610697900,38491.01,38502.67,38363.90,38364.39,53.81,66.59
1610697960,38364.10,38409.46,38337.52,38349.50,111.64,69.53
1610698020,38344.27,38380.27,38260.88,38272.49,69.20,71.25
1610698080,38268.13,38339.63,38262.90,38326.66,98.72,73.04
1610698140,38330.80,38343.52,38306.64,38314.66,64.95,74.68
1610698200,38315.30,38327.99,38271.21,38278.46,32.77,75.00
1610698260,38274.29,38299.06,38248.91,38291.33,26.81,73.21
1610698320,38296.48,38360.19,38287.63,38311.18,67.38,73.62
1610698380,38295.82,38306.98,38274.02,38289.19,62.04,74.82
1610698440,38285.50,38292.26,38264.51,38271.77,54.08,75.00
1610698500,38268.98,38369.05,38262.44,38319.16,56.08,76.23
1610698560,38313.60,38313.60,38232.22,38243.87,81.81,77.37
1610698620,38237.26,38240.20,38143.23,38178.63,44.74,78.52
1610698680,38182.91,38216.77,38157.47,38161.70,104.39,79.28
1610698740,38165.95,38215.55,38142.07,38192.85,49.65,75.29
1610698800,38201.09,38258.04,38193.63,38238.03,42.41,73.82
1610698860,38234.61,38275.67,38210.59,38267.78,56.72,67.53
1610698920,38267.81,38277.32,38231.12,38271.44,32.22,62.47
1610698980,38281.46,38371.40,38279.07,38355.38,26.91,59.56
1610699040,38346.69,38357.51,38294.14,38302.69,35.71,58.60
1610699100,38302.67,38339.43,38285.49,38320.94,24.33,57.13
1610699160,38321.96,38323.16,38233.82,38257.27,40.44,53.57
1610699220,38261.24,38271.04,38240.41,38263.94,97.06,54.96
1610699280,38266.67,38433.49,38261.38,38409.22,136.29,56.84
1610699340,38406.62,38439.77,38388.03,38428.37,55.81,56.38
1610699400,38429.99,38440.31,38391.42,38393.90,78.01,58.65
1610699460,38389.03,38394.28,38357.07,38385.85,51.68,59.89
1610699520,38387.44,38391.87,38355.72,38359.13,63.59,59.70
1610699580,38357.38,38363.25,38271.12,38273.63,34.17,58.31
1610699640,38276.62,38299.94,38270.85,38294.29,36.81,57.44
1610699700,38293.52,38295.68,38233.35,38247.39,37.96,56.54
1610699760,38253.31,38266.90,38239.69,38257.78,63.57,55.63
1610699820,38258.85,38310.72,38258.85,38305.92,60.58,56.42
1610699880,38302.91,38307.00,38264.25,38271.84,29.90,52.69
1610699940,38273.29,38307.75,38269.31,38306.15,30.37,51.73
1610700000,38306.37,38366.70,38304.29,38364.08,66.68,52.94
1610700060,38358.76,38385.60,38349.15,38369.17,35.93,51.90
1610700120,38362.98,38395.06,38348.88,38395.06,36.17,52.10
1610700180,38405.01,38508.62,38404.75,38485.47,37.53,52.63
1610700240,38483.48,38488.09,38440.07,38456.34,58.32,53.76
1610700300,38460.71,38490.01,38450.25,38484.99,30.89,54.09
1610700360,38476.31,38492.75,38465.02,38472.85,36.12,53.87
1610700420,38474.70,38580.00,38474.34,38540.03,29.17,50.48
1610700480,38536.93,38558.98,38518.64,38541.86,57.67,46.55
1610700540,38549.77,38615.54,38547.81,38609.26,90.67,48.29
1610700600,38605.76,38611.46,38537.31,38555.48,55.04,47.14
1610700660,38549.87,38552.43,38504.69,38509.04,34.43,46.28
1610700720,38505.75,38552.11,38505.09,38531.40,24.78,44.34
1610700780,38529.96,38531.85,38381.42,38414.42,36.33,44.45
1610700840,38401.85,38407.45,38318.99,38327.80,31.82,44.20
1610700900,38336.11,38415.92,38334.10,38356.59,68.38,45.72
1610700960,38357.82,38366.08,38302.89,38307.07,55.74,45.33
1610701020,38298.60,38299.21,38194.07,38206.38,31.20,43.86
1610701080,38192.60,38249.46,38178.78,38220.11,66.93,45.71
1610701140,38223.02,38256.92,38213.22,38242.40,48.32,46.61
1610701200,38241.52,38253.91,38034.98,38095.49,245.93,55.57
1609113660,26339.23,26358.74,26271.94,26289.06,102.02,58.87
1609113720,26287.38,26290.52,26178.79,26184.56,210.06,67.57
1609113780,26185.34,26185.37,26112.07,26159.91,79.45,69.66
1609113840,26151.87,26169.21,26077.38,26137.36,55.76,69.54
1609113900,26140.58,26234.67,26137.99,26218.47,42.46,70.11
1609113960,26214.15,26280.27,26196.68,26243.05,40.59,70.34
1609114020,26239.70,26267.19,26212.44,26240.98,138.49,75.80
1609114080,26245.99,26316.19,26232.44,26315.28,37.02,74.77
1609114140,26318.63,26376.21,26317.64,26333.20,52.74,72.87
1609114200,26329.20,26411.55,26324.08,26365.59,78.52,74.05
1609114260,26363.24,26397.38,26354.69,26390.66,177.25,81.19
1609114320,26387.19,26428.94,26377.69,26424.29,58.85,82.89
1609114380,26428.35,26434.90,26370.57,26409.53,58.40,84.00
1609114440,26410.30,26412.07,26354.28,26379.82,35.27,84.17
1609114500,26380.70,26386.17,26357.96,26365.66,42.07,82.85
1609114560,26369.58,26471.51,26369.58,26468.12,32.25,81.68
1609114620,26466.27,26521.67,26459.22,26493.29,43.92,82.32
1609114680,26487.73,26514.73,26470.74,26504.22,44.41,81.19
1609114740,26504.76,26590.17,26504.26,26554.43,21.94,79.87
1609114800,26556.71,26592.57,26517.79,26523.80,24.31,68.79
1609114860,26519.97,26526.69,26488.32,26502.72,58.76,66.63
1609114920,26509.42,26618.86,26505.87,26607.27,57.05,58.98
1609114980,26607.19,26726.37,26586.33,26715.77,41.66,57.09
1609115040,26721.62,26799.12,26713.69,26756.11,37.84,56.19
1609115100,26752.05,26754.59,26712.52,26715.23,169.89,62.56
1609115160,26713.51,26766.93,26695.55,26758.56,78.06,64.44
1609115220,26758.67,26761.61,26708.46,26712.23,78.08,61.41
1609115280,26709.44,26710.12,26669.01,26688.22,38.19,61.47
1609115340,26691.84,26746.95,26686.84,26742.96,41.03,60.89
1609115400,26745.01,26830.45,26742.95,26800.87,32.37,58.58
1609115460,26791.20,26799.99,26723.53,26726.11,42.37,51.84
1609115520,26720.61,26767.67,26703.67,26755.41,33.48,50.57
1609115580,26753.55,26859.16,26752.17,26851.46,53.43,50.32
1609115640,26852.81,26884.27,26833.26,26859.23,27.09,49.91
1609115700,26861.74,26884.95,26857.53,26877.41,31.12,49.36
1609115760,26875.25,26875.76,26792.79,26832.01,47.36,50.12
1609115820,26832.91,26855.27,26823.81,26851.05,90.22,52.43
1609115880,26854.46,26942.63,26852.41,26914.07,36.93,52.06
1609115940,26905.85,26933.94,26886.01,26893.91,58.80,53.90
1609116000,26893.81,26914.13,26881.39,26899.83,39.74,54.67
1609116060,26895.67,26902.39,26850.16,26852.02,40.92,53.78
1609116120,26847.62,26925.17,26841.83,26925.17,40.10,52.94
1609116180,26928.63,26956.69,26920.74,26940.00,69.73,54.34
1609116240,26941.88,26953.04,26928.38,26938.16,28.47,53.87
1609116300,26934.76,26939.97,26893.73,26932.43,49.49,47.85
1609116360,26928.50,26934.02,26887.46,26905.69,32.56,45.57
1609116420,26911.84,26913.39,26839.89,26841.19,45.79,43.96
1609116480,26855.91,26875.05,26850.52,26859.50,48.88,44.49
1609116540,26863.44,26934.08,26862.93,26923.43,37.83,44.34
1609116600,26921.01,26922.69,26872.27,26875.25,63.36,45.88
1609116660,26876.59,26888.54,26856.32,26872.50,41.96,45.86
1609116720,26870.19,26871.02,26825.07,26836.99,181.29,53.25
1609116780,26837.40,26846.22,26819.73,26845.00,165.90,58.88
1609116840,26851.65,26940.48,26848.15,26922.50,65.83,60.81
1609116900,26922.12,26943.91,26891.67,26892.45,58.81,62.20
1609116960,26887.00,26894.35,26849.37,26855.87,114.85,65.57
1609117020,26857.29,26875.93,26843.99,26861.46,65.71,64.35
1609117080,26857.00,26876.48,26848.80,26852.73,78.28,66.42
1609117140,26854.50,26876.97,26845.92,26855.22,43.47,65.65
1609117200,26852.72,26852.92,26773.06,26789.47,42.41,65.78
1609117260,26793.04,26823.38,26781.25,26803.12,105.61,69.02
1609117320,26805.90,26833.47,26804.53,26829.60,87.97,71.41
1609117380,26834.27,26879.13,26823.45,26867.80,71.37,71.49
1609117440,26863.28,26894.89,26841.35,26892.63,68.99,73.52
1609117500,26894.20,26934.38,26879.58,26934.30,42.52,73.17
1609117560,26935.65,27010.20,26935.63,27003.31,45.69,73.83
1609117620,27004.69,27073.65,27003.38,27047.44,61.39,74.61
1609117680,27053.72,27179.52,27052.51,27120.40,50.40,74.68
1609117740,27121.05,27151.87,27108.92,27120.20,35.04,74.54
1609117800,27120.04,27168.65,27091.66,27099.43,42.31,73.49
1609117860,27094.82,27124.10,27075.22,27106.53,33.98,73.09
1609117920,27109.26,27121.32,27043.19,27064.74,23.89,65.22
1609117980,27063.34,27084.48,27048.95,27054.53,48.65,59.36
1609118040,27051.10,27135.78,27049.51,27123.55,23.37,57.24
1609118100,27127.77,27199.87,27100.63,27198.86,45.30,56.56
1609118160,27200.49,27220.69,27157.05,27186.53,41.23,52.88
1609118220,27188.20,27190.54,27118.97,27140.52,57.44,52.47
1609118280,27141.08,27212.53,27138.46,27204.19,140.15,55.56
1609118340,27197.55,27233.88,27196.99,27220.64,50.51,55.91
1609118400,27214.87,27290.98,27196.75,27283.45,42.59,55.92
1609118460,27282.34,27297.11,27238.10,27286.82,73.71,54.32
1609118520,27288.50,27292.13,27248.89,27272.07,52.85,52.57
1609118580,27267.71,27270.92,27210.02,27227.86,23.71,50.19
1609118640,27230.99,27244.81,27170.68,27175.39,36.60,48.57
1609118700,27175.89,27192.94,27141.57,27176.33,37.17,48.30
1609118760,27175.96,27177.71,27118.09,27152.93,45.84,48.31
1609118820,27157.32,27221.86,27156.65,27212.33,34.94,46.98
1609118880,27206.48,27208.52,27171.68,27178.72,66.24,47.78
1609118940,27175.95,27183.52,27146.99,27173.78,32.60,47.65
1609119000,27171.85,27173.52,27126.22,27137.92,50.11,48.04
1609119060,27133.60,27140.05,27102.96,27118.72,42.74,48.48
1609119120,27122.90,27150.69,27120.73,27138.73,39.27,49.25
1609119180,27138.64,27143.04,27122.91,27124.16,70.75,50.36
1609119240,27121.32,27165.73,27121.08,27154.51,43.83,51.38
1609119300,27150.33,27191.72,27133.37,27190.99,38.31,51.03
1609119360,27191.28,27222.46,27183.67,27220.28,38.42,50.89
1609119420,27214.41,27215.50,27176.87,27181.87,33.54,49.69
1609119480,27178.79,27184.77,27160.12,27174.73,43.05,44.84
1609119540,27174.67,27174.92,27146.34,27149.57,86.35,46.63
1609119600,27157.05,27202.86,27156.05,27191.74,70.77,48.04
1609119660,27186.54,27186.87,27150.72,27154.52,102.67,49.49
1609119720,27153.43,27162.00,27130.63,27141.13,41.94,48.94
1609119780,27140.60,27209.74,27136.20,27209.69,36.31,49.57
1609119840,27216.23,27334.79,27215.67,27309.49,39.33,49.71
1609119900,27310.33,27321.72,27269.11,27272.64,79.27,51.81
1609119960,27268.94,27281.26,27249.37,27252.76,45.62,51.80
1609120020,27255.13,27257.81,27198.91,27213.73,69.36,53.52
1609120080,27221.90,27224.11,27195.61,27203.47,83.35,54.38
1609120140,27199.06,27199.29,27150.94,27151.75,59.63,55.73
1609120200,27153.61,27187.48,27151.23,27158.82,114.41,58.95
1609120260,27154.62,27168.03,27147.64,27162.21,56.92,59.66
1609120320,27162.41,27167.19,27148.47,27166.92,69.25,61.15
1609120380,27165.85,27168.14,27129.02,27132.47,81.85,61.71
1609120440,27134.15,27139.01,27086.82,27119.83,69.11,62.97
1609120500,27119.87,27123.28,27001.80,27007.70,31.09,62.61
1609120560,27008.10,27024.45,26929.13,26963.20,32.46,62.31
1609120620,26965.69,27012.54,26934.38,27005.83,35.48,62.41
1609120680,27002.80,27014.59,26978.95,27009.25,67.49,63.63
1609120740,27008.13,27035.60,27003.43,27032.17,29.23,60.78
1609120800,27029.28,27055.26,27015.48,27052.84,41.56,59.32
1609120860,27055.84,27062.42,27049.25,27054.46,30.64,55.72
1609120920,27054.90,27115.13,27054.30,27110.67,108.62,59.05
1609120980,27111.92,27124.61,27094.75,27122.23,99.64,62.22
1609121040,27120.92,27123.54,27097.64,27100.46,49.97,62.75
1609121100,27099.72,27117.25,27095.58,27106.49,41.82,60.87
1609121160,27109.79,27111.21,27089.30,27105.39,68.53,62.02
1609121220,27103.32,27103.73,27087.64,27093.09,67.01,61.90
1609121280,27092.13,27093.92,27037.07,27039.24,75.22,61.50
1609121340,27037.77,27050.43,27034.50,27039.55,84.67,62.75
1609121400,27037.17,27038.15,26985.74,26992.97,97.63,61.91
1609121460,26995.89,27000.32,26937.21,26962.28,83.92,63.26
1609121520,26962.81,26963.42,26894.76,26925.34,165.48,68.07
1609121580,26929.64,26953.85,26927.84,26952.43,61.98,67.08
1609121640,26952.08,26980.86,26949.42,26975.92,53.82,66.31
1609121700,26976.65,27012.12,26975.75,27009.05,52.78,67.40
1609121760,27014.05,27033.56,27001.81,27021.15,74.28,69.49
1609121820,27030.12,27041.04,27016.84,27028.23,267.01,81.06
1609121880,27024.14,27027.20,26996.37,26996.53,104.46,82.91
1609121940,26995.79,27027.12,26993.05,27017.70,215.67,92.24
1609122000,27020.63,27056.06,27020.01,27039.24,98.03,95.06
1609122060,27041.28,27047.02,27001.36,27005.15,86.53,97.85
1609122120,27001.46,27001.54,26901.93,26904.73,90.30,96.94
1609122180,26903.26,26941.25,26891.13,26938.48,151.92,99.55
1609122240,26937.73,26941.77,26914.39,26931.08,148.06,104.46
1609122300,26929.97,26985.91,26927.65,26985.83,99.75,107.35
1609122360,26981.61,27007.43,26979.80,26999.73,78.78,107.87
1609122420,27000.65,27029.17,26999.35,27006.93,97.37,109.38
1609122480,27005.42,27007.88,26978.35,26981.99,84.09,109.83
1609122540,26982.02,27004.58,26980.73,26990.65,71.28,109.16
1609122600,26991.37,27004.54,26989.03,26995.85,39.37,106.24
1609122660,26999.27,27100.96,26996.14,27094.68,81.42,106.12
1609122720,27097.47,27131.59,27083.87,27089.63,28.02,99.25
1609122780,27084.85,27123.75,27084.43,27114.50,60.42,99.17
1609122840,27108.74,27116.65,27093.00,27101.80,90.95,101.02
1609122900,27098.06,27115.41,27079.87,27112.48,88.40,102.81
1609122960,27111.89,27119.89,27087.73,27088.30,108.64,104.52
1609123020,27086.93,27090.17,27012.09,27024.60,80.17,95.18
1609123080,27023.67,27023.69,26985.23,26987.21,230.75,101.50
1609123140,26987.12,27043.11,26985.93,27035.23,76.40,94.53
1609123200,27029.81,27036.45,27010.76,27019.96,130.06,96.13
1609123260,27016.84,27020.81,26999.91,27002.89,91.07,96.36
1609123320,27006.75,27023.52,27004.89,27016.74,85.60,96.13
1609123380,27017.38,27017.80,26946.99,26949.82,77.81,92.42
1609123440,26949.66,26955.12,26928.32,26951.53,66.93,88.36
1609123500,26948.23,26967.46,26917.26,26928.24,45.84,85.67
1609123560,26935.81,26950.73,26925.41,26928.68,44.26,83.94
1609123620,26930.13,26955.26,26929.96,26937.53,66.88,82.42
1609123680,26937.49,26957.62,26930.12,26947.98,102.96,83.36
1609123740,26948.43,26996.49,26948.18,26995.00,69.80,83.29
1609123800,26995.21,27002.95,26985.40,26986.97,67.51,84.70
1609123860,26983.92,27015.89,26981.39,27014.58,107.22,85.98
1609123920,27017.57,27029.32,27014.46,27026.42,93.90,89.28
1609123980,27025.29,27030.08,27012.97,27013.37,103.37,91.43
1609124040,27016.64,27081.45,27016.64,27080.39,47.69,89.26
1609124100,27078.85,27095.54,27065.96,27073.04,41.58,86.92
1609124160,27072.46,27083.77,27066.64,27080.07,36.40,83.31
1609124220,27073.89,27078.43,27055.08,27057.01,50.12,81.81
1609124280,27059.79,27086.65,27059.30,27079.48,42.06,72.37
1609124340,27079.61,27079.61,27044.52,27055.75,66.15,71.86
1609124400,27057.27,27132.31,27057.19,27126.61,53.71,68.04
1609124460,27128.03,27146.73,27124.41,27129.42,77.51,67.36
1609124520,27131.76,27171.21,27126.80,27134.44,198.15,72.99
1609124580,27134.04,27135.81,27098.77,27101.40,117.37,74.97
1609124640,27100.01,27102.01,27057.01,27057.28,50.24,74.14
1609124700,27053.09,27055.37,27006.92,27010.41,85.15,76.10
